title,link,description,bloggername,bloggerlink,postdate
" 파이썬  온라인 코딩 서비스, 구름IDE, python online coding",https://blog.naver.com/nkj2001/222793178206,"이전 포스트 &quot;Python 온라인,  파이썬 과 구글 코랩 Google Colaboratory&quot; 에서  파이썬 을 온라인에서 작성할 수 있는 구글 코랩에 대해 알아본적이 있습니다. 구글 코랩은 온라인 주피터노트북과 비슷한 환경으로 문서... ",▒ Blog Of Life ▒,blog.naver.com/nkj2001,20220629
구월 파이썬 학원에서 스마트IT학과 선행하기,https://blog.naver.com/winterflower29/223799813089, 파이썬 학원 및 학교의 선행 여러분들 IT계열 속에서  파이썬 은 정말 쉬운 언어에 속합니다! 사실 영어만 할 줄 알더라도 배울 수 있는 부분이라서 대부분  파이썬 을 초반부에 많이 배우기도 하죠 저의 수강생도... ,겨울꽃으로 살아남기,blog.naver.com/winterflower29,20250317
HD 현대  파이썬  교육 3기 CSM 참여자 모집,https://blog.naver.com/ripa2017/223769071624,"HD 현대  파이썬  교육 3기 CSM 참여자 모집 1. 일정 * 모집 기간: 2025년 02월 17일(월) ~ 2025년 03월 10일... 교육내용 ∙  파이썬  코딩 기초 교육 진행 - 데이터 타입, 내장 함수, 함수 작성, 표준 모듈 연습... ",시오삼촌의 시오세상,blog.naver.com/ripa2017,20250221
강남 파이썬 학원 수강생 웹개발자 부터 AI취업 까지 후기,https://blog.naver.com/rhdgkdms1386/223771888161,"입문자, 비전공자들에게도 비교적 단기간 내 IT 계열로의 빠른 취업을 도와드리고 있는 강남 파이썬 학원 코리아IT학원 강남점의 K수강생 후기를 알려드리려고 합니다. 강남 파이썬 학원 AI 개발 과정 후기 오늘은... ",로싸 다이어리,blog.naver.com/rhdgkdms1386,20250224
울산 파이썬 학원 기초부터 활용까지,https://blog.naver.com/bokhee3028/223802571527,"오늘은  파이썬 을 우리가 배워야 하는 이유와 기초 학습부터 심화 활용까지 자세하게 알아보는 시간을 가져 보겠습니다. 그리고, #울산 파이썬 학원 을 찾으시는 분들은 오늘 포스팅을 주목해 주세요... ",알밍고의 저장고,blog.naver.com/bokhee3028,20250319
 파이썬 으로 배우는 기초 머신러닝 모델 제작하기,https://boxmetal.tistory.com/9,"머신러닝 입문:  파이썬 으로 간단한 모델 만들어보기 최근 몇 년간 머신러닝은 급속히... 본 글에서는 머신러닝의 기초 개념을 소개하고,  파이썬 을 이용해 간단한 머신러닝 모델을... ",boxmetal 님의 블로그,https://boxmetal.tistory.com/,20250318
빅데이터분석기사(실기)  파이썬  교재 및 시험일정,https://blog.naver.com/mongmongharu/223810554959,19 ⬇️빅데이터분석기사 시험정보⬇️ 빅데이터분석기사 실기  파이썬  교재 2025년 최신 개정판 빅데이터 분석기사 실기  파이썬  교재! ✨️최적의 적중률 강의로 여러분들을 합격의 길로 안내합니다... ,몽몽이의하루:),blog.naver.com/mongmongharu,20250326
 파이썬 으로 세계 주요 지수 비교해 보기 (ft. chatGPT),https://blog.naver.com/gae_mium/223792668772,"그래프를  파이썬 을 이용하여 작성해보았다. 코드는 이번에도 채찍피티(chatGPT)가 99.9999 % 짰다.... 컨트롤 C + V, F9만 누를 수 있으면 누구나  파이썬 으로 그래프를 그릴 수 있다. 암튼, 결과물은 다음과... ",개미 웃자,blog.naver.com/gae_mium,20250311
 파이썬  리스트 활용 방법 총정리,https://blog.naver.com/game2com/223807961986, 파이썬  리스트는 다양한 데이터 유형을 하나의 변수로 묶어 관리할 수 있는 효율적인...  파이썬  리스트의 기본 조작  리스트 생성 및 초기화 리스트는 대괄호 `[]`를 사용하여 생성할 수... ,판다다의 공감 한스푼,blog.naver.com/game2com,20250324
YBM cos pro  파이썬  2급 3차 기출문제,https://blog.naver.com/thudam/223505457958,"기출문제는 ybm cos pro  파이썬  2급 다운로드하셔도 되고, 구름 에듀에서 바로 보면서 연습하실수... 자신을 2로나눈 값의 개수 -한줄수정문제- ybm cos pro  파이썬  2급 3차 문제의 완성코드를... ",thudam님의 블로그,blog.naver.com/thudam,20240708
 파이썬  기초 : 책으로 공부하는 시대는 저물었다.,https://blog.naver.com/urmyver/223268237658, 파이썬  기초 책으로 공부하는 시대는 저물었다. 많고 많은 프로그래밍 언어 중 사용 점유율이 가장 높게 치솟고 있는  파이썬 은 다른 프로그래밍 언어들에 비해 난이도가 쉽기도 하고  파이썬 을 기반으로 개발을... ,주들의 그리 대단하진 않지만 굉장한 이야기,blog.naver.com/urmyver,20231118
 파이썬  유닛 테스트: unittest,https://blog.naver.com/merds/223554039795, 파이썬  단위 테스트 단위테스트(Unit Test) 단위 테스트는 소프트웨어 개발에서 가장 작은 단위인 함수나 클래스 하나를 대상으로 정해진 입력값을 주고 나온 결과값이... ,여행하는 프로그래머,blog.naver.com/merds,20240820
대전 파이썬 학원 개발자국비지원과정 수강솔직후기,https://blog.naver.com/nnnjky/223792034404,"오늘은  파이썬 이라는 언어를 알아보고 대전 파이썬 학원에 대해 글을 포스팅해보려고 하는데요 개발자 과정을 공부하고 있는 저로써는 아무래도 복기와 복습의 의미도 될 것 같고, 개발자 취업을 준비하고 계신... ",rebuilding,blog.naver.com/nnnjky,20250311
&lt;Python&gt;  파이썬  iter() 함수 사용방법,https://blog.naver.com/chkkim22/223817315365,"iter() 함수는  파이썬 에서 이터러블(Iterable) 객체를 이터레이터(Iterator)로 변환하는 함수입니다.... 이터러블 객체와 이터레이터의 개념을 잘 이해하고 사용하면,  파이썬 에서 반복 작업을 매우... ",소소한 일상의 기록,blog.naver.com/chkkim22,20250401
AI개발자과정  파이썬  기초부터 시작!!,https://blog.naver.com/sunburn_corporation/223807532361,이렇다 보니 비전공자나 초보자도  파이썬  기초부터 교육을 시작하고 인공지능을 위한 기초 수학까지 단계별로 시작을 하는 만큼 실제 입회되는 80프로의 수강생들은 초보자 및 초심자로 구성되어 있습니다.... ,burn it up 다이어리,blog.naver.com/sunburn_corporation,20250324
[ 파이썬 (Python) 파헤치기!] 1강 :  파이썬  소개 및 개발환경 설정,https://blog.naver.com/icbanq/222870312896,강의일정 1주차  파이썬  소개 및 개발환경 설정 2주차 기초 자료형과 연산 / 변수 3주차 시퀀스... 11주차  파이썬 과 라즈베리파이 피코를 활용한 프로젝트 12주차 13주차 14주차 핵심 키워드  파이썬 ... ,No.1 전자엔지니어 전문몰 아이씨뱅큐,blog.naver.com/icbanq,20220908
대전 파이썬 학원  파이썬 으로 빅데이터 입문하기,https://blog.naver.com/seg0102/223807292088,언어인  파이썬 에 대한 내용과 대전 파이썬 학원 수강 정보까지 알려드리려고 해요 :D 코딩이란? 코딩이란 컴퓨터가 이해 가능한 다양한 언어를 활용하여 명령어를 작성하는 과정을 뜻하는데요 사람들은 코딩... ,맛 좋은 치즈,blog.naver.com/seg0102,20250323
신촌 파이썬 학원 일대일 멘토 수업으로 꼼꼼하게,https://blog.naver.com/sunsoo2002/223767166281,"신촌에 위치한 코리아IT아카데미, 특히 신촌 파이썬 학원은 많은 분들의 관심을 받고 있습니다. 그 이유는... 일대일 멘토 시스템 신촌 파이썬 학원은 각 수강생에게 맞춤형 일대일 멘토를 배정합니다. 이는... ",신촌 코리아IT아카데미,blog.naver.com/sunsoo2002,20250222
의정부코딩학원 자바 vs  파이썬  어느 걸 배워야 할까?,https://blog.naver.com/xorbs6169/223264584778,자바 ( JAVA ) 와  파이썬  ( PYTHON ) 에 대해서 알아보고 비교해보는 포스팅해볼게요 ! ✅ 언어의 종류 ✅ 자바 ( JAVA ) ✔️ 객체 지향 언어에요 ! ✔️ JVM에서 실행돼요 !  파이썬  ( Python ) ✔️ 인터프리터... ,그건내과자야,blog.naver.com/xorbs6169,20231114
가장 깊은 곳까지 놀라운  파이썬  여행,https://jpub.tistory.com/1301,간단한  파이썬  코드를 작성하기는 쉽습니다. 하지만 규모가 커지면 (모든 언어가 그렇듯)  파이썬  코드도 높은 가독성을 유지하기가 쉽지 않습니다. 다른 언어에서  파이썬 으로 넘어온 개발자들이... ,제이펍의 참 똑똑한 2비트 책 이야기,https://jpub.tistory.com/,20220729
 파이썬 으로 구현하는 마켓 감마 프로파일,https://blog.naver.com/quantdaddy/222835833562,"#  파이썬 으로 구현하는 마켓 감마 프로파일 자, 이제 옵션 데이터가 준비되었으니 본격적으로  파이썬 을 활용해 마켓 감마 프로파일을 만들어보자. 여기서는 전체 코드를 여러 개의 블록 단위로 쪼개어... ",Antifragile Domain,blog.naver.com/quantdaddy,20220731
마이크로비트와  파이썬 의 만남_대구소놀코딩,https://blog.naver.com/hma778/223259022609,"그래서 대구소놀코딩이 최근 점유율을 높여가고 있는  파이썬 을 초중고 학생들이 좀 더 쉽고 친근하게 접할 수 있도록 &quot;마이크로비트와  파이썬 의 만남&quot;의 시간을 준비했습니다. 문화, 역사, 언어, 수학... ",하루 하나 코딩 하나 책 하나,blog.naver.com/hma778,20231108
[ 파이썬 ] 코딩 테스트(코테) 준비 with.코딩밸리,https://blog.naver.com/wldm3428/223261524489,태블릿 PC 지원 확대된 코딩밸리와  파이썬 (python) 코테 준비하기 안녕하세요 여러분 오늘은  파이썬  공부 후기로 돌아왔습니다! 이전 게시글 이전에 코딩밸리를 이용해서 웹 개발 공부를 하고 있다고 전했는데요... ,-ing,blog.naver.com/wldm3428,20231110
[ 파이썬 ] VS code에서 Python REPL 비활성화 시키기(한... ,https://blog.naver.com/asax1015/223702089047, 파이썬  공부를 시작했는데..VS code에서 한 줄 한 줄씩 실행하면서 어떻게 코드가 작동하는지... # 파이썬 공부 #Python공부 # 파이썬 vscode #pythonrepl비활성화 # 파이썬 한줄씩실행,둥글게둥글게~,blog.naver.com/asax1015,20241222
인포앤북 어린이  파이썬  방학 동안에 집에서 코딩 책 보고... ,https://blog.naver.com/jung_2616/223330123035,어린이  파이썬  방학 동안에 집에서 코딩 책 보고 연습하기 요즘 방학을 맞은 아이랑 컴퓨터로 이것저것... 어린이  파이썬  어린이 코딩 책이 재밌게 나와서 추천합니다 똑똑한  파이썬  저자 황재호 출판 인포앤북... ,행복한 만득,blog.naver.com/jung_2616,20240122
 파이썬  초보자를 위한 기초 학습 가이드,https://blog.naver.com/freelancer_no1/223808697065, 파이썬 을 배우기 시작한지 일주일 되었다니 축하드립니다! 초보자를 위한 유용한 정보를 제공합니다.   파이썬 이란?  파이썬 (Python)은 1991년 귀도 반 로섬(Guido van Rossum)이 개발한 고급 프로그래밍... ,EduTalk,blog.naver.com/freelancer_no1,20250325
&lt;Python&gt;  파이썬  아나콘다(Anaconda) 알아보기,https://blog.naver.com/chkkim22/223810282549,"Anaconda는 데이터 과학, 기계 학습, 과학적 계산을 위한  파이썬  및 R의 통합 배포판입니다.... 패키지 관리: Conda는  파이썬 과 R을 포함한 다양한 소프트웨어 패키지를 설치하고 업데이트하는... ",소소한 일상의 기록,blog.naver.com/chkkim22,20250326
 파이썬  day13(3.19),https://blog.naver.com/i970829/223808238737,"(Numpy) -  파이썬 을 활용한 데이터 분석에서 가장 기본이 되는 라이브러리 - 넘파이로만으로도 많이 사용되지만, 판다스(Pandas), 머신러닝 등 수 많은 분야에서 기본적으로 사용되므로,  파이썬 ... ",i970829님의 블로그,blog.naver.com/i970829,20250324
 파이썬  자동화 - 뉴스 RSS 피드를 음성으로 자동 변환,https://blog.naver.com/chogar/223768184926,"이번 포스팅에서는 보안뉴스(boannews.com)의 RSS 피드를 가져와 최신 기사를 요약하고, 이를 gTTS(Google Text-to-Speech)를 사용해 한국어 음성 파일로 변환하는  파이썬  프로그램을... ","글쓰기의 행복, 복지CEO 니키",blog.naver.com/chogar,20250224
"대구 파이썬 학원  파이썬  개발, 왜 필요할까?",https://blog.naver.com/eowlek1/223809292280," 파이썬 (Python)은 현대 소프트웨어 개발에서 가장 인기 있는 프로그래밍 언어 중 하나입니다.... 또한, 대구 파이썬 학원 에서 어떤 커리큘럼을 통해 실력을 키울 수 있을까요?  파이썬 (Python)이란?... ",우기의 감각적인 일상❂,blog.naver.com/eowlek1,20250325
[교육소개] 데이터분석 Basic 3단계:핵심기술8가지 # 파이썬 ... ,https://blog.naver.com/igmvalue/223582031079,"신규 강의 [실습활용_데이터분석] 퇴근시간을 3시간 단축시키는 : 데이터분석 Basic 3단계 (# 파이썬 ...  파이썬 과 데이터 분석 도구를 활용해, 데이터를 빠르게 처리하고 업무 시간을 획기적으로 줄이는... ",IGM세계경영연구원 블로그,blog.naver.com/igmvalue,20240912
외로운 텍스트마이닝 독학.. R이냐  파이썬 이냐!,https://blog.naver.com/jodosu/223386547883,"R과  파이썬 이란 도구를 독학하다 (뼈문과) 질적연구방법의 아름다움 빅데이터분석으로 방향을 잡은 건, 기존의 양적연구의 한계를 많이 느끼고 있기 때문인데, 특히 소비시장의 분석의 경우 빅데이터가 가장... ",더자람교육농장,blog.naver.com/jodosu,20240318
 파이썬  라이브러리 사전 - 1) Seaborn,https://blog.naver.com/jeonhw429/223806625786," 파이썬  처음 배울 때 선생님께 물어봤습니다.  파이썬 을 어디에서 가장 많이 쓰냐고. AI, 데이터 분석등에 제일 많이 쓴다고 하셨습니다. 그 중에서 저는 데이터 분석에 관심을 가졌습니다.... ",SoUL의 코딩 일기,blog.naver.com/jeonhw429,20250323
미리 알아보는 학과별 프로그래밍:  파이썬 ,https://blog.naver.com/sw_maestro/223241764993,"이번에 소개할 내용은 대부분의 학과에서 공통적으로 사용하는 프로그래밍인  파이썬 에 대하여 소개해볼까 합니다!  파이썬 은 웹 애플리케이션, 소프트웨어 개발, 데이터 과학, 기계 학습(ML)에 널리 사용되는... ",SW마에스트로 공식 블로그,blog.naver.com/sw_maestro,20231020
"28Day  파이썬  알고리즘 문제, 시각화, ADSP",https://blog.naver.com/fndltlem/223812160768,[ 파이썬  함수 구현] 이런 조건을 지켜서 직접 함수를 구하는 문제다. len함수 직접 구현하기 2.... [ 파이썬  시각화] 오늘 내가 만든 피라미드 차트 처음엔 이런 거 어떻게 만들지 했는데 왼쪽으로 한 번... ,fndltlem님의블로그,blog.naver.com/fndltlem,20250327
